word,wlen,firsttime,totaltime,word,sent_id,sent_pos,word_length,surprisal,entropy,entry,probability
likelihood ,11,176.33333333333334,402.77777777777777,likelihood,14,14,10,12.596222016606553,1.6270943516159644,7.270717452175223,3.3847787466841256e-06
of ,3,52.55555555555556,71.0,of,15,15,2,3.053110426786127,1.6270943516159644,10.887347209125076,0.04721184677980182
her ,4,153.66666666666666,170.66666666666666,her,16,16,3,5.029125949251497,1.6270943516159644,6.480488728684162,0.006544528321260709
having ,7,253.11111111111111,356.8888888888889,having,17,17,6,7.342543523888247,1.6270943516159644,6.830413584381758,0.000647401743181153
the ,4,114.33333333333333,164.77777777777777,the,4,18,3,3.742556022191007,1.6270943516159644,6.963532747519064,0.023693464646244496
to ,3,144.11111111111111,158.44444444444446,to,19,19,2,9.350469599273236,1.6270943516159644,8.130496259565017,8.692458978425702e-05
retail ,7,189.88888888888889,327.3333333333333,retail,20,20,6,9.576940489803878,1.6270943516159644,6.567673216488289,6.93086742669754e-05
this ,5,139.0,208.77777777777777,this,21,21,4,5.919406266340835,1.6270943516159644,9.368712899699874,0.0026867949440670807
message ,8,229.0,356.77777777777777,message,22,22,7,7.545513228486135,1.6270943516159644,6.101183027733924,0.0005284759665691817
to ,3,44.22222222222222,44.22222222222222,to,19,23,2,2.643654769053368,1.6270943516159644,8.001298588685838,0.07110093661497079
the ,4,102.11111111111111,193.55555555555554,the,4,24,3,2.33305515039662,1.6270943516159644,6.567673216488289,0.09699894756367648
dreaded ,8,179.11111111111111,425.1111111111111,dreaded,25,25,7,10.161011123101376,1.6270943516159644,8.130496259565017,3.864817034571732e-05
'Sister'. ,10,264.55555555555554,480.55555555555554,sister,0,0,6,3.389250457052204,0.4157118195707654,562.2480449059623,0.033733952472002185
So ,3,332.77777777777777,363.55555555555554,so,1,1,2,11.745263191451238,0.4157118195707654,9.535524602083408,7.926783696191294e-06
now ,4,173.11111111111111,370.0,now,2,2,3,6.106697034338412,0.4157118195707654,5.549108458917252,0.0022278973418704464
it ,3,197.22222222222223,323.44444444444446,it,3,3,2,4.9220116814292645,0.4157118195707654,5.872038944848459,0.007284462080203861
can't ,6,206.88888888888889,420.8888888888889,cant,4,4,4,6.556329627116975,0.4157118195707654,4.973374341283761,0.0014210920876917671
be ,3,161.55555555555554,161.55555555555554,be,5,5,2,2.625888816217352,0.4157118195707654,7.14503705783248,0.07237540000843931
done ,5,228.66666666666666,488.0,done,6,6,4,4.876693225872978,0.4157118195707654,6.596015444569157,0.007622177218571613
until ,6,151.44444444444446,284.77777777777777,until,7,7,5,6.70679211510265,0.4157118195707654,6.60926794618533,0.001222579735899369
"tomorrow, ",10,186.66666666666666,302.8888888888889,tomorrow,8,8,8,6.894133605903104,0.4157118195707654,6.691545123934272,0.0010137148707564084
finished ,9,210.88888888888889,245.0,finished,9,9,8,11.662677095397115,0.4157118195707654,9.509789987949329,8.609217766473738e-06
Cynthia. ,9,189.33333333333334,255.44444444444446,cynthia,0,0,7,11.347177799297308,0.467968472438316,562.2480449059623,1.1802752401860113e-05
Don't ,6,169.11111111111111,193.55555555555554,dont,1,1,4,11.39250287733098,0.467968472438316,11.120140300009602,1.1279734185006977e-05
you ,4,139.77777777777777,139.77777777777777,you,2,2,3,4.660249702148801,0.467968472438316,5.443471167021636,0.00946409890080498
think ,6,196.55555555555554,305.0,think,3,3,5,4.168089888658382,0.467968472438316,5.343279985881214,0.015481803868163724
you ,4,130.11111111111111,198.44444444444446,you,2,4,3,3.9120869972019148,0.467968472438316,5.67161686304101,0.01999872020547322
could ,6,239.22222222222223,325.3333333333333,could,5,5,5,4.51102232351633,0.467968472438316,5.343279985881214,0.01098722193686251
possibly ,9,202.77777777777777,346.0,possibly,6,6,8,5.608441222554442,0.467968472438316,5.518045120313211,0.0036667806001940027
let ,4,91.0,128.22222222222223,let,7,7,3,11.707765950989414,0.467968472438316,9.809791451625165,8.229659221568291e-06
us ,3,153.88888888888889,206.66666666666666,us,8,8,2,2.9359469710411923,0.467968472438316,7.4851469112527065,0.0530804298688965
have ,5,96.44444444444444,201.66666666666666,have,9,9,4,4.937840062552178,0.467968472438316,6.081108030061036,0.007170068558565916
it ,3,132.0,179.77777777777777,it,10,10,2,5.681576912341051,0.467968472438316,5.362990189273662,0.003408179802895997
tonight? ,9,194.77777777777777,322.22222222222223,tonight,0,0,7,4.369496750779618,1.0279126648070374,562.2480449059623,0.012657608897251984
"Well, ",6,244.44444444444446,314.1111111111111,well,1,1,4,11.671858974524941,1.0279126648070374,9.440822174572437,8.530530769624486e-06
said ,5,143.11111111111111,154.55555555555554,said,2,2,4,5.913068992300677,1.0279126648070374,4.591503870390836,0.002703875966310834
Cynthia ,8,141.55555555555554,213.33333333333334,cynthia,3,3,7,9.228937097934605,1.0279126648070374,3.987313810015392,9.815751262050331e-05
"graciously, ",12,163.88888888888889,464.1111111111111,graciously,4,4,10,11.39250287733098,1.0279126648070374,11.120140300009602,1.1279734185006977e-05
we ,3,32.333333333333336,47.333333333333336,we,5,5,2,11.363898304141653,1.0279126648070374,11.243449948949431,1.1607045144773015e-05
are ,4,109.55555555555556,202.44444444444446,are,6,6,3,2.1644894173669877,1.0279126648070374,5.10271010009552,0.11480853888091501
very ,5,173.55555555555554,187.11111111111111,very,7,7,4,5.329056886568725,1.0279126648070374,6.664350676728852,0.004848640674727359
"busy, ",6,155.44444444444446,155.44444444444446,busy,8,8,4,5.790154049635145,1.0279126648070374,6.673709109742384,0.003057511131667816
but ,4,104.55555555555556,104.55555555555556,but,9,9,3,11.716544795943731,1.0279126648070374,9.589829521529797,8.157728515456565e-06
if ,3,92.0,143.11111111111111,if,10,10,2,4.593487214393662,1.0279126648070374,5.682164346091351,0.010117514840568224
we ,3,157.33333333333334,189.88888888888889,we,5,11,2,3.1463652363514703,1.0279126648070374,4.97740792507495,0.04300816763389779
have ,5,212.11111111111111,227.88888888888889,have,12,12,4,2.3340987880190167,1.0279126648070374,5.10271010009552,0.0968977686189263
time ,5,128.77777777777777,213.0,time,13,13,4,6.597747661012711,1.0279126648070374,5.362990189273662,0.0013634355007025743
it ,3,90.11111111111111,90.11111111111111,it,14,14,2,4.663992353199343,1.0279126648070374,4.892762850865351,0.009428744282380304
shall ,6,216.55555555555554,320.77777777777777,shall,15,15,5,9.261770390163797,1.0279126648070374,4.973374341283761,9.498701212688991e-05
be ,3,59.0,72.88888888888889,be,16,16,2,2.5311462938833134,1.0279126648070374,9.866430169291567,0.07956775995376676
done. ,6,160.55555555555554,252.22222222222223,done,0,0,4,2.7608050871475056,1.5633776927289462,562.2480449059623,0.06324083347665248
The ,4,125.88888888888889,151.55555555555554,the,1,1,3,3.8762101660286072,1.5633776927289462,6.60926794618533,0.020729236870312917
little ,7,167.11111111111111,404.44444444444446,little,2,2,6,8.113927716348588,1.5633776927289462,8.130496259565017,0.0002993408353138316
nurse ,6,289.6666666666667,320.3333333333333,nurse,3,3,5,12.704933548063188,1.5633776927289462,7.231857809514862,3.0361097545001654e-06
"withdrew, ",10,217.33333333333334,463.44444444444446,withdrew,4,4,8,11.555686606700078,1.5633776927289462,10.256998134774374,9.581402224527843e-06
and ,4,60.111111111111114,78.66666666666667,and,5,5,3,11.400527546365476,1.5633776927289462,11.04028719292517,1.1189580262859225e-05
Cynthia ,8,247.88888888888889,271.0,cynthia,6,6,7,16.694031273608793,1.5633776927289462,7.898216133854422,5.6217863560241e-08
promptly ,9,260.1111111111111,372.6666666666667,promptly,7,7,8,11.39250287733098,1.5633776927289462,11.120140300009602,1.1279734185006977e-05
took ,5,103.33333333333333,216.66666666666666,took,8,8,4,5.53937998255556,1.5633776927289462,10.939488486647312,0.003928962108318367
a ,2,89.44444444444444,133.55555555555554,a,9,9,1,2.3352372289016916,1.5633776927289462,6.329952458466778,0.09678751900593129
jar ,4,135.44444444444446,199.22222222222223,jar,10,10,3,10.655809015802719,1.5633776927289462,7.842737769283253,2.3563562149651798e-05
from ,5,191.11111111111111,239.44444444444446,from,11,11,4,11.372154871220115,1.5633776927289462,11.198542931625283,1.1511605342700491e-05
the ,4,179.66666666666666,210.66666666666666,the,1,12,3,1.389223129290745,1.5633776927289462,5.918252517048124,0.2492688791216753
"shelf, ",7,127.11111111111111,270.77777777777777,shelf,13,13,5,10.44846005261883,1.5633776927289462,8.130496259565017,2.8992886458009393e-05
refilled ,9,212.11111111111111,331.0,refilled,14,14,8,11.42031193165854,1.5633776927289462,10.969991783125392,1.0970376848116699e-05
the ,4,74.44444444444444,154.77777777777777,the,1,15,3,11.347177799297308,1.5633776927289462,11.347177799289733,1.1802752401860113e-05
"bottle, ",8,185.44444444444446,364.44444444444446,bottle,16,16,6,10.44846005261883,1.5633776927289462,8.130496259565017,2.8992886458009393e-05
and ,4,83.44444444444444,104.55555555555556,and,5,17,3,4.9587594874663115,1.5633776927289462,10.298798478529518,0.007021632855688406
placed ,7,204.66666666666666,306.8888888888889,placed,18,18,6,8.869585342731172,1.5633776927289462,7.898216133854422,0.00014060087676416274
it ,3,67.22222222222223,67.22222222222223,it,19,19,2,11.852537664702727,1.5633776927289462,8.673955923951883,7.120464010123266e-06
on ,3,51.44444444444444,51.44444444444444,on,20,20,2,4.987861470317007,1.5633776927289462,4.973374341283761,0.006820234181063052
the ,4,142.55555555555554,142.55555555555554,the,1,21,3,1.503316719867435,1.5633776927289462,5.30381036042305,0.22239132584375357
table ,6,126.22222222222223,152.44444444444446,table,22,22,5,7.285285926452109,1.5633776927289462,8.130496259565017,0.000685552190822149
outside ,8,178.22222222222223,248.55555555555554,outside,23,23,7,5.979205830007317,1.5633776927289462,8.57109775243002,0.002530835407871332
the ,4,171.0,192.11111111111111,the,1,24,3,1.8890518069027908,1.5633776927289462,6.755804934529684,0.15121512201623896
door. ,6,43.111111111111114,63.22222222222222,door,0,0,4,4.774495736022676,0.06708872920574462,562.2480449059623,0.008442340182301942
I ,2,34.666666666666664,34.666666666666664,i,1,1,1,5.284928756907504,0.06708872920574462,8.72397356601391,0.005067393192063007
laughed. ,9,221.77777777777777,301.0,laughed,0,0,7,4.082047821262164,0.39238441863363754,562.2480449059623,0.016872877612202023
Discipline ,11,215.11111111111111,381.77777777777777,discipline,1,1,10,11.39652326124077,0.39238441863363754,11.035398650616962,1.1234476361056811e-05
must ,5,50.888888888888886,68.33333333333333,must,2,2,4,11.454966394555877,0.39238441863363754,10.658507169647443,1.0596716229022286e-05
be ,3,68.66666666666667,68.66666666666667,be,3,3,2,1.598144124124891,0.39238441863363754,6.472647998527341,0.20227156078045344
maintained? ,12,186.88888888888889,641.7777777777778,maintained,0,0,10,4.082047821262164,0.06887589329531242,562.2480449059623,0.016872877612202023
Exactly. ,9,190.33333333333334,356.55555555555554,exactly,0,0,7,3.522731868419688,0.4000309560612147,562.2480449059623,0.029518683757052144
Come ,5,82.44444444444444,82.44444444444444,come,1,1,4,11.906975188605692,0.4000309560612147,8.555937097714112,6.743205257388144e-06
out ,4,203.22222222222223,270.44444444444446,out,2,2,3,2.825128315726871,0.4000309560612147,5.280344367698661,0.05930104708426335
on ,3,168.11111111111111,223.22222222222223,on,3,3,2,3.7612279224944842,0.4000309560612147,4.477923678697602,0.023255167292690317
our ,4,197.66666666666666,300.3333333333333,our,4,4,3,4.89960958401445,0.4000309560612147,5.30381036042305,0.007449490903588198
little ,7,195.11111111111111,440.8888888888889,little,5,5,6,7.415350045045433,0.4000309560612147,7.233499231460851,0.0006019416495293027
balcony. ,9,249.11111111111111,428.8888888888889,balcony,0,0,7,11.347177799297308,0.5754579223736775,562.2480449059623,1.1802752401860113e-05
You ,4,35.666666666666664,35.666666666666664,you,1,1,3,11.404515861119485,0.5754579223736775,11.019063804678549,1.114504157100506e-05
can ,4,211.44444444444446,272.6666666666667,can,2,2,3,2.524846397590658,0.5754579223736775,5.343279985881214,0.08007061088093673
see ,4,153.22222222222223,187.33333333333334,see,3,3,3,4.012234451199709,0.5754579223736775,5.638242257470932,0.018092922284317376
all ,4,137.55555555555554,137.55555555555554,all,4,4,3,5.299361954978552,0.5754579223736775,5.893629294991167,0.004994779784810298
the ,4,97.44444444444444,116.11111111111111,the,5,5,3,1.9924038761005527,0.5754579223736775,5.832197205110845,0.13636722121843656
outside ,8,143.88888888888889,307.3333333333333,outside,6,6,7,8.215700734160002,0.5754579223736775,8.130496259565017,0.0002703749836507078
wards ,6,164.22222222222223,185.0,wards,7,7,5,12.449344821417844,0.5754579223736775,6.755804934529684,3.920290415113951e-06
there. ,7,175.22222222222223,276.6666666666667,there,0,0,5,-0.2803599655696195,0.4375619165652725,562.2480449059623,1.3236061792467146
I ,2,67.77777777777777,67.77777777777777,i,1,1,1,5.89482147059446,0.4375619165652725,4.055007037564969,0.0027536679098797597
followed ,9,216.0,561.0,followed,2,2,8,7.904822707286541,0.4375619165652725,5.303104018226801,0.0003689598574327911
Cynthia ,8,229.88888888888889,380.44444444444446,cynthia,3,3,7,12.031363753023982,0.4375619165652725,7.64354260950203,5.9544974319103216e-06
and ,4,109.77777777777777,147.33333333333334,and,4,4,3,11.39250287733098,0.4375619165652725,11.120140300009602,1.1279734185006977e-05
her ,4,102.22222222222223,142.0,her,5,5,3,5.542881494372796,0.4375619165652725,7.898216133854422,0.003915228858666059
friend ,7,198.22222222222223,309.55555555555554,friend,6,6,6,6.043938924743238,0.4375619165652725,6.830413584381758,0.002372196583146926
and ,4,137.44444444444446,190.0,and,4,7,3,2.5987497962132413,0.4375619165652725,8.261217414532668,0.07436649339242504
they ,5,178.66666666666666,224.11111111111111,they,8,8,4,5.173978411840978,0.4375619165652725,7.898216133854422,0.005661998190716403
pointed ,8,216.33333333333334,330.44444444444446,pointed,9,9,7,14.503507498778541,0.4375619165652725,5.345938592665237,5.025817625140346e-07
out ,4,159.33333333333334,159.33333333333334,out,10,10,3,1.6794821017400838,0.4375619165652725,8.857422699502257,0.18647052379609405
the ,4,175.88888888888889,234.66666666666666,the,11,11,3,2.7285927824042218,0.4375619165652725,4.477923678697602,0.06531113200605368
different ,10,192.11111111111111,562.3333333333334,different,12,12,9,8.369834749125953,0.4375619165652725,8.130496259565017,0.00023175384809987607
wards ,6,234.11111111111111,298.44444444444446,wards,13,13,5,12.875030319063773,0.4375619165652725,7.220747680959596,2.5612111162416642e-06
to ,3,156.33333333333334,156.33333333333334,to,14,14,2,4.870865762317423,0.4375619165652725,10.74737660198956,0.007666724852315636
me. ,4,98.44444444444444,130.88888888888889,me,0,0,2,1.2793447721273612,1.0271022068853553,562.2480449059623,0.27821953793910453
Lawrence ,9,232.33333333333334,450.44444444444446,lawrence,1,1,8,13.300648704332513,1.0271022068853553,5.5844913701093155,1.6734073106862356e-06
remained ,9,299.1111111111111,618.0,remained,2,2,8,11.462506975798917,1.0271022068853553,10.769581809974081,1.0517111340150425e-05
"behind, ",8,219.88888888888889,354.22222222222223,behind,3,3,6,11.816286126331415,1.0271022068853553,9.333528264596369,7.383327602464765e-06
but ,4,37.77777777777778,54.888888888888886,but,4,4,3,12.38725188345963,1.0271022068853553,6.954521010084632,4.17142904816332e-06
after ,6,256.77777777777777,511.77777777777777,after,5,5,5,5.674302567149018,1.0271022068853553,5.682164346091351,0.003433062472096928
a ,2,31.333333333333332,37.22222222222222,a,6,6,1,2.511473170485149,1.0271022068853553,5.680957611480176,0.08114860541161123
few ,4,224.33333333333334,251.22222222222223,few,7,7,3,4.468283959563116,1.0271022068853553,7.842737769283253,0.011466976772042378
moments ,8,190.44444444444446,229.66666666666666,moments,8,8,7,5.920853542852735,1.0271022068853553,6.4576284667242385,0.0026829092213880796
Cynthia ,8,194.0,314.77777777777777,cynthia,9,9,7,11.713627069045613,1.0271022068853553,9.441989023141849,8.181565297072636e-06
called ,7,153.55555555555554,193.0,called,10,10,6,11.39250287733098,1.0271022068853553,11.120140300009602,1.1279734185006977e-05
to ,3,64.22222222222223,64.22222222222223,to,11,11,2,3.0362069938303935,1.0271022068853553,6.701447861448242,0.048016672058425615
him ,4,122.66666666666667,196.88888888888889,him,12,12,3,5.966703413533968,1.0271022068853553,6.567673216488289,0.0025626755910363517
over ,5,213.55555555555554,419.8888888888889,over,13,13,4,5.335635706164869,1.0271022068853553,5.1223766192463405,0.0048168470394085935
her ,4,131.11111111111111,249.33333333333334,her,14,14,3,4.594768171288771,1.0271022068853553,5.058009211763925,0.010104563037293676
shoulder ,9,210.22222222222223,301.3333333333333,shoulder,15,15,8,7.342543523888247,1.0271022068853553,6.830413584381758,0.000647401743181153
to ,3,71.0,71.0,to,11,16,2,5.646997533383497,1.0271022068853553,10.30945026127866,0.003528093872346893
come ,5,194.11111111111111,194.11111111111111,come,17,17,4,5.230584267692677,1.0271022068853553,6.567673216488289,0.0053503983243687785
and ,4,134.55555555555554,154.88888888888889,and,18,18,3,3.668168736437257,1.0271022068853553,5.280344367698661,0.02552316682189479
join ,5,143.0,143.0,join,19,19,4,9.428901295573649,1.0271022068853553,7.898216133854422,8.036745152104738e-05
us. ,4,117.33333333333333,117.33333333333333,us,0,0,2,0.48541613788969695,0.5994466740545064,562.2480449059623,0.6154410351351078
Then ,5,107.44444444444444,132.0,then,1,1,4,7.287949623247183,0.5994466740545064,6.081108030061036,0.0006837285175831706
she ,4,178.11111111111111,282.1111111111111,she,2,2,3,5.306203914607256,0.5994466740545064,6.937734462957355,0.004960722345838741
looked ,7,174.55555555555554,182.0,looked,3,3,6,5.768700599817499,0.5994466740545064,5.404647571094592,0.0031238139625523902
at ,3,19.77777777777778,19.77777777777778,at,4,4,2,2.3265901748069466,0.5994466740545064,8.431435560763408,0.09762807484692008
her ,4,205.22222222222223,205.22222222222223,her,5,5,3,5.4077889216538315,0.5994466740545064,5.439171189527885,0.004481538296880262
watch. ,7,219.77777777777777,268.8888888888889,watch,0,0,5,2.290871447286742,0.435174742571277,562.2480449059623,0.10117825191120283
Nothing ,8,149.22222222222223,149.22222222222223,nothing,1,1,7,12.184835876057829,0.435174742571277,7.729100378989323,5.107319372354226e-06
more ,5,196.22222222222223,196.22222222222223,more,2,2,4,3.673972998125081,0.435174742571277,7.35549808188981,0.02537545278272789
to ,3,187.0,208.88888888888889,to,3,3,2,4.522410256635288,0.435174742571277,5.791742893748545,0.010862809930613778
"do, ",4,107.44444444444444,157.22222222222223,do,4,4,2,4.242505531759112,0.435174742571277,6.567673216488289,0.014371538349624647
Nibs? ,6,260.6666666666667,359.22222222222223,nibs,0,0,4,11.347177799297308,0.00013392793002499006,562.2480449059623,1.1802752401860113e-05
No. ,4,232.66666666666666,258.3333333333333,no,0,0,2,0.4583879769076257,0.28985422315486403,562.2480449059623,0.632302109994908
All ,4,252.22222222222223,252.22222222222223,all,1,1,3,13.760538625979349,0.28985422315486403,6.531063917932671,1.05651096009377e-06
right. ,7,128.22222222222223,223.11111111111111,right,0,0,5,2.067751226856124,0.6765747744496479,562.2480449059623,0.1264698642009031
Then ,5,56.888888888888886,56.888888888888886,then,1,1,4,13.065968974154956,0.6765747744496479,5.518543730456764,2.116029771934311e-06
we ,3,123.33333333333333,123.33333333333333,we,2,2,2,3.672355037995984,0.6765747744496479,6.937734462957355,0.02541654248537471
can ,4,170.66666666666666,231.88888888888889,can,3,3,3,2.81637386627775,0.6765747744496479,5.10271010009552,0.05982247417660965
lock ,5,196.33333333333334,231.0,lock,4,4,4,14.24711503648188,0.6765747744496479,5.638242257470932,6.494662037271567e-07
up ,3,130.11111111111111,161.11111111111111,up,5,5,2,5.636386708790996,0.6765747744496479,10.477839641342607,0.0035657291752597847
and ,4,200.11111111111111,200.11111111111111,and,6,6,3,3.170445462204583,0.6765747744496479,4.9043890175223135,0.041984891055029366
go. ,4,71.44444444444444,98.22222222222223,go,0,0,2,2.1016495604465337,0.7487724158752144,562.2480449059623,0.12225459548595304
I ,2,60.22222222222222,60.22222222222222,i,1,1,1,13.221065719393442,0.7487724158752144,5.501407540833884,1.8120246994498176e-06
had ,4,161.55555555555554,180.11111111111111,had,2,2,3,3.493406465306627,0.7487724158752144,5.303104018226801,0.030397148773722456
seen ,5,125.88888888888889,125.88888888888889,seen,3,3,4,5.397054454031492,0.7487724158752144,5.623510590329287,0.004529904352124115
Lawrence ,9,246.88888888888889,353.6666666666667,lawrence,4,4,8,12.721067565688193,0.7487724158752144,6.684938275307361,2.987518149172756e-06
in ,3,90.88888888888889,129.55555555555554,in,5,5,2,5.581575026695936,0.7487724158752144,10.769581809974081,0.003766628304251016
quite ,6,177.0,209.33333333333334,quite,6,6,5,10.519767709877577,0.7487724158752144,5.691515004729287,2.699746163555167e-05
a ,2,65.22222222222223,65.22222222222223,a,7,7,1,2.1747674371017407,0.7487724158752144,8.171226964979498,0.11363457778476245
different ,10,266.6666666666667,291.8888888888889,different,8,8,9,5.68185205052576,0.7487724158752144,7.842737769283253,0.0034072422114813823
light ,6,151.22222222222223,151.22222222222223,light,9,9,5,6.994098369960794,0.7487724158752144,7.220747680959596,0.0009172794669168359
that ,5,203.0,274.77777777777777,that,10,10,4,4.120049175025207,0.7487724158752144,7.614740132213436,0.01624371563718351
afternoon. ,11,256.6666666666667,351.22222222222223,afternoon,0,0,9,3.859044181803714,1.1120695358802624,562.2480449059623,0.02108814632715206
Compared ,9,223.11111111111111,405.22222222222223,compared,1,1,8,11.880126811424743,1.1120695358802624,8.559323983220532,6.926701643211536e-06
to ,3,152.88888888888889,152.88888888888889,to,2,2,2,0.9227862656654788,1.1120695358802624,6.586595860582585,0.3974102066343284
"John, ",6,134.0,152.88888888888889,john,3,3,4,9.576940489803878,1.1120695358802624,6.567673216488289,6.93086742669754e-05
he ,3,88.77777777777777,88.77777777777777,he,4,4,2,12.157093963592384,1.1120695358802624,8.651432862942432,5.250989811579483e-06
was ,4,150.77777777777777,211.0,was,5,5,3,2.297944882153034,1.1120695358802624,5.123936776360428,0.10046509932904985
an ,3,40.44444444444444,40.44444444444444,an,6,6,2,4.2872894085919535,1.1120695358802624,6.511084889382033,0.013742124142783349
astoundingly ,13,162.66666666666666,602.7777777777778,astoundingly,7,7,12,14.726822171720485,1.1120695358802624,6.918812406865484,4.0199661381023765e-07
difficult ,10,299.3333333333333,403.77777777777777,difficult,8,8,9,11.355572998222673,1.1120695358802624,11.306270406286876,1.1704080711340585e-05
person ,7,115.22222222222223,115.22222222222223,person,9,9,6,12.16270425693673,1.1120695358802624,7.2958495446085925,5.221612702542627e-06
to ,3,174.55555555555554,231.88888888888889,to,2,10,2,3.0900238299652,1.1120695358802624,6.795927097485382,0.045500870107551
get ,4,159.11111111111111,250.33333333333334,get,11,11,3,4.189707519685546,1.1120695358802624,6.567673216488289,0.015150715511115076
to ,3,137.33333333333334,281.77777777777777,to,2,12,2,2.8107255667508753,1.1120695358802624,5.737285402365376,0.06016132549519699
know. ,6,100.66666666666667,158.33333333333334,know,0,0,4,0.1030528384479233,0.8531361285707258,562.2480449059623,0.9020793077517106
He ,3,146.77777777777777,146.77777777777777,he,1,1,2,5.0123381368887445,0.8531361285707258,5.49930308428888,0.006655324041478007
was ,4,155.0,155.0,was,2,2,3,2.297944882153034,0.8531361285707258,5.123936776360428,0.10046509932904985
the ,4,91.22222222222223,149.22222222222223,the,3,3,3,3.147172733496028,0.8531361285707258,6.511084889382033,0.0429734526793404
opposite ,9,172.55555555555554,272.8888888888889,opposite,4,4,8,8.180612862285745,0.8531361285707258,8.130496259565017,0.00028003026753841575
of ,3,12.444444444444445,12.444444444444445,of,5,5,2,3.4592698256645846,0.8531361285707258,10.35580015963546,0.031452719604461825
his ,4,130.33333333333334,130.33333333333334,his,6,6,3,4.3026972397476015,0.8531361285707258,6.480488728684162,0.013532010667497313
brother ,8,155.11111111111111,250.44444444444446,brother,7,7,7,5.468870036031804,0.8531361285707258,7.258295371326099,0.004215993388099906
in ,3,35.666666666666664,35.666666666666664,in,8,8,2,4.217158985050863,0.8531361285707258,8.976514423716555,0.01474046294895696
almost ,7,150.44444444444446,217.55555555555554,almost,9,9,6,8.576253728102937,0.8531361285707258,5.691515004729287,0.0001885299405080188
every ,6,128.55555555555554,170.55555555555554,every,10,10,5,3.520364518052966,0.8531361285707258,7.751914737373029,0.029588647605665735
"respect, ",9,213.33333333333334,349.1111111111111,respect,11,11,7,12.876858084194547,0.8531361285707258,6.853748862957808,2.5565340994170372e-06
being ,6,186.22222222222223,270.3333333333333,being,12,12,5,11.83716192435945,0.8531361285707258,8.772379420776844,7.230792432872422e-06
unusually ,10,177.44444444444446,367.0,unusually,13,13,9,13.594254866378108,0.8531361285707258,6.832564750755331,1.2476424014478357e-06
shy ,4,82.88888888888889,82.88888888888889,shy,14,14,3,11.39250287733098,0.8531361285707258,11.125655165568244,1.1279734185006977e-05
and ,4,97.22222222222223,134.0,and,15,15,3,11.416386244490452,0.8531361285707258,10.929086261621173,1.1013527758810035e-05
reserved. ,10,176.44444444444446,384.3333333333333,reserved,0,0,8,11.347177799297308,1.049502556166354,562.2480449059623,1.1802752401860113e-05
Yet ,4,131.11111111111111,208.11111111111111,yet,1,1,3,11.39250287733098,1.049502556166354,11.095898748300192,1.1279734185006977e-05
he ,3,216.88888888888889,263.55555555555554,he,2,2,2,5.55361818462624,1.049502556166354,6.4546724704989265,0.0038734171206378266
had ,4,249.55555555555554,325.22222222222223,had,3,3,3,3.173956340014432,1.049502556166354,5.123936776360428,0.041837745688522394
a ,2,140.22222222222223,140.22222222222223,a,4,4,1,2.312351080723955,1.049502556166354,5.623510590329287,0.09902815446688082
certain ,8,210.66666666666666,488.8888888888889,certain,5,5,7,6.564213875304808,1.049502556166354,7.842737769283253,0.0014099318976397357
charm ,6,169.33333333333334,323.77777777777777,charm,6,6,5,12.00332853218074,1.049502556166354,8.952558785532787,6.123795143305555e-06
of ,3,110.66666666666667,129.33333333333334,of,7,7,2,11.42031193165854,1.049502556166354,10.912610128689458,1.0970376848116699e-05
"manner, ",8,216.0,375.6666666666667,manner,8,8,6,16.691095608729714,1.049502556166354,6.480488728684162,5.638314285147693e-08
and ,4,97.55555555555556,157.22222222222223,and,9,9,3,4.180674088510611,1.049502556166354,9.41826393004997,0.015288198493549546
I ,2,67.55555555555556,92.88888888888889,i,10,10,1,4.461520501457102,1.049502556166354,7.898216133854422,0.011544796056127337
fancied ,8,304.44444444444446,581.1111111111111,fancied,11,11,7,14.477504770561172,1.049502556166354,5.303104018226801,5.158216500957734e-07
"that, ",6,216.88888888888889,375.0,that,12,12,4,11.347177799297308,1.049502556166354,11.347177799289733,1.1802752401860113e-05
if ,3,169.88888888888889,187.66666666666666,if,13,13,2,5.192702177320613,1.049502556166354,6.170007455088655,0.005556970588898134
one ,4,111.88888888888889,205.88888888888889,one,14,14,3,5.368715593309646,1.049502556166354,4.97740792507495,0.004660112948281592
really ,7,241.77777777777777,392.8888888888889,really,15,15,6,6.754564587034358,1.049502556166354,5.118390386732465,0.0011655472182217144
knew ,5,148.88888888888889,349.1111111111111,knew,16,16,4,6.491774317650658,1.049502556166354,7.154667095407387,0.0015158570086967263
him ,4,275.44444444444446,309.77777777777777,him,17,17,3,5.038684548779429,1.049502556166354,8.349362692338385,0.006482269821998788
"well, ",6,166.77777777777777,267.0,well,18,18,4,6.634240305309877,1.049502556166354,5.1223766192463405,0.0013145770431104923
one ,4,96.11111111111111,166.44444444444446,one,14,19,3,7.520270660691291,1.049502556166354,4.591503870390836,0.000541985851726334
could ,6,233.0,443.44444444444446,could,20,20,5,5.7253050331090485,1.049502556166354,5.118390386732465,0.003262357996984693
have ,5,218.11111111111111,352.0,have,21,21,4,2.6701619551138878,1.049502556166354,5.518045120313211,0.06924101046548418
a ,2,168.0,207.11111111111111,a,4,22,1,2.6076380183889314,1.049502556166354,5.362990189273662,0.07370843628783176
deep ,5,218.55555555555554,476.22222222222223,deep,23,23,4,7.132162228938199,1.049502556166354,7.842737769283253,0.0007989899192881733
