word,wlen,firsttime,totaltime
mee ,4,129.4,203.2
naar ,5,102.3,154.7
een ,4,76.6,115.2
lunch. ,7,181.7,218.1
Een ,4,136.4,183.1
bijzonder ,10,141.8,229.5
vriendelijke ,13,222.6,344.2
uitnodiging ,12,237.4,340.1
van ,4,79.1,79.1
mevrouw ,8,235.0,438.8
de ,3,42.2,42.2
zuster ,7,241.8,312.3
van ,4,68.7,95.5
Lady ,5,168.3,273.0
je ,3,38.5,38.5
weet ,5,200.4,276.8
wel. ,5,106.7,150.7
De ,3,32.0,42.9
kwamen ,7,227.4,347.2
hier ,5,156.3,213.4
tegelijk ,9,121.9,143.7
met ,4,127.8,138.6
Willem ,7,140.3,162.7
de ,3,28.2,28.2
is ,3,88.8,88.8
een ,4,148.5,181.5
van ,4,57.1,77.5
onze ,5,200.1,218.5
oudste ,7,65.4,88.4
geslachten. ,12,169.9,323.8
Mary ,5,162.9,192.2
had ,4,107.2,127.5
zich ,5,178.1,192.2
verontschuldigd; ,17,165.2,271.5
ze ,3,55.1,55.1
zei ,4,168.9,200.0
dat ,4,72.0,72.0
ze ,3,69.5,86.5
een ,4,48.8,48.8
afspraak ,9,171.0,206.8
had ,4,93.5,105.8
met ,4,154.5,177.0
dokter ,7,78.1,78.1
Het ,4,145.0,162.0
was ,4,163.7,203.4
een ,4,87.9,87.9
prettige ,9,275.1,433.4
lunch; ,7,131.1,154.6
bij ,4,121.2,138.1
het ,4,133.3,227.2
weggaan ,8,160.0,189.1
stelde ,7,168.2,314.3
Lawrence ,9,186.2,332.2
voor ,5,187.1,187.1
dat ,4,13.1,20.4
we ,3,97.6,107.1
over ,5,149.0,307.9
zouden ,7,210.9,332.9
terugrijden ,12,255.2,458.8
om ,3,87.3,87.3
Cynthia ,8,231.4,413.7
in ,3,78.3,99.3
haar ,5,144.1,238.2
op ,3,94.7,94.7
te ,3,53.1,86.3
zoeken; ,8,223.5,305.1
het ,4,65.5,93.2
was ,4,154.4,192.0
maar ,5,102.6,129.4
ongeveer ,9,170.9,232.6
een ,4,42.9,42.9
kilometer ,10,212.6,333.7
om. ,4,137.4,153.5
Mevrouw ,8,231.3,292.4
vond ,5,225.8,238.4
dit ,4,147.5,165.5
een ,4,34.8,34.8
uitstekend ,11,221.8,299.7
idee; ,6,80.7,98.8
zij ,4,80.2,80.2
zou ,4,191.9,191.9
ons ,4,166.8,177.0
daar ,5,133.0,154.9
afzetten ,9,152.1,198.4
maar ,5,76.3,76.3
zelf ,5,156.7,178.3
"doorrijden, ",12,232.4,244.8
omdat ,6,205.4,255.7
ze ,3,71.7,71.7
nog ,4,63.3,63.3
verschillende ,14,216.6,275.1
brieven ,8,160.3,160.3
moest ,6,89.5,119.1
schrijven; ,11,210.7,210.7
wij ,4,76.8,76.8
konden ,7,204.3,254.0
dan ,4,187.5,191.9
met ,4,125.4,141.8
Cynthia ,8,150.7,215.1
terugrijden ,12,252.0,458.5
in ,3,54.2,54.2
de ,3,52.9,132.7
pony ,5,196.9,276.1
wagen. ,7,80.1,159.1
Wij ,4,199.9,199.9
werden ,7,169.3,188.2
door ,5,50.6,98.0
de ,3,86.0,86.0
portier ,8,155.2,234.4
als ,4,97.9,109.3
verdachte ,10,235.7,438.3
individuen ,11,190.7,250.7
"vastgehouden, ",14,250.9,368.0
totdat ,7,262.0,459.5
Cynthia ,8,120.3,120.3
verscheen ,10,232.9,335.9
en ,3,23.6,23.6
zich ,5,223.7,263.0
over ,5,156.5,282.8
ons ,4,175.7,175.7
ontfermde. ,11,164.0,245.6
Ze ,3,43.7,43.7
zag ,4,126.7,147.2
er ,3,95.2,95.2
heel ,5,142.5,150.6
fris ,5,168.4,177.3
en ,3,13.9,13.9
lief ,5,153.7,190.7
uit ,4,175.5,213.9
in ,3,82.8,93.4
haar ,5,36.6,36.6
witte ,6,181.1,207.9
uniform. ,9,187.8,211.0
Ze ,3,82.1,82.1
nam ,4,149.0,168.3
ons ,4,136.4,153.2
mee ,4,130.8,130.8
naar ,5,110.2,166.0
haar ,5,199.8,223.3
heiligdom ,10,247.4,351.4
en ,3,13.2,13.2
stelde ,7,200.8,237.6
ons ,4,135.2,135.2
voor ,5,97.4,145.5
aan ,4,208.2,266.9
haar ,5,6.8,6.8
"collega, ",9,222.7,312.0
die ,4,100.8,183.7
ons ,4,140.5,140.5
nogal ,6,178.8,251.3
ontzag ,7,144.1,255.2
"inboezemde, ",12,210.2,237.3
maar ,5,180.1,221.0
door ,5,181.0,272.9
Cynthia ,8,155.8,206.6
vrolijk ,8,175.0,408.9
met ,4,181.8,186.1
'Spriet' ,9,222.7,318.1
werd ,5,164.1,249.3
aangesproken. ,14,215.7,364.3
Wat ,4,110.0,170.3
een ,4,155.1,191.6
flessen! ,9,183.8,328.7
riep ,5,226.6,226.6
ik ,3,122.0,122.0
"uit, ",5,48.9,48.9
terwijl ,8,170.6,189.6
ik ,3,23.7,42.0
mijn ,5,176.0,193.8
blik ,5,138.7,158.4
door ,5,132.5,175.3
het ,4,6.6,6.6
kamertje ,9,186.8,318.9
liet ,5,77.3,93.8
gaan. ,6,26.2,26.2
Weet ,5,151.8,243.4
u ,2,118.6,118.6
nu ,3,46.9,46.9
werkelijk ,10,161.3,218.5
van ,4,53.8,78.6
allemaal ,9,179.9,362.9
wat ,4,147.2,170.8
erin ,5,191.6,223.4
zit? ,5,51.6,51.6
Zeg ,4,124.9,149.1
eens ,5,103.9,145.9
iets ,5,165.1,223.2
"originelers, ",13,129.8,276.4
zuchtte ,8,225.3,403.6
Cynthia. ,9,165.7,216.4
Iedereen ,9,198.2,275.1
die ,4,105.3,105.3
hier ,5,107.9,139.5
"binnenkomt, ",12,157.0,203.0
zonder ,7,132.6,132.6
"uitzondering, ",14,191.5,262.1
zegt ,5,148.1,148.1
altijd ,7,137.3,156.2
hetzelfde. ,11,140.4,225.1
We ,3,43.3,43.3
denken ,7,226.4,258.1
er ,3,104.3,118.1
serieus ,8,153.9,170.6
over ,5,132.4,165.7
om ,3,94.9,94.9
een ,4,95.0,151.2
prijs ,6,167.1,182.3
uit ,4,94.6,94.6
te ,3,116.6,157.6
reiken ,7,189.9,189.9
aan ,4,104.9,104.9
de ,3,74.5,74.5
eerste ,7,214.8,287.5
de ,3,81.0,81.0
beste ,6,166.4,235.0
die ,4,95.2,142.2
niet ,5,40.2,40.2
zegt: ,6,150.4,201.3
'Wat ,5,140.7,231.7
een ,4,131.3,131.3
flessen!'. ,11,266.2,299.3
En ,3,52.4,52.4
ik ,3,90.9,111.7
weet ,5,153.0,221.3
dat ,4,122.4,150.5
u ,2,85.0,112.8
nu ,3,151.3,151.3
gaat ,5,198.3,266.9
zeggen: ,8,61.2,61.2
'Hoeveel ,9,204.8,213.9
mensen ,7,127.5,127.5
heb ,4,90.2,90.2
je ,3,8.5,8.5
al ,3,73.7,73.7
vergiftigd?' ,13,207.5,352.2
Lachend ,8,250.3,371.0
gaf ,4,109.2,127.7
ik ,3,159.0,208.2
het ,4,168.4,198.1
toe. ,5,64.8,64.8
Als ,4,163.5,236.6
jullie ,7,227.3,324.7
eens ,5,134.0,174.0
wisten ,7,208.1,208.1
hoe ,4,135.6,162.0
griezelig ,10,140.0,140.0
gemakkelijk ,12,212.0,361.9
het ,4,111.5,137.1
is ,3,168.2,181.9
om ,3,124.2,142.1
iemand ,7,147.7,229.0
per ,4,103.3,103.3
ongeluk ,8,128.9,141.9
te ,3,0.0,0.0
"vergiftigen, ",13,219.7,261.6
zou ,4,50.7,50.7
je ,3,185.6,249.4
er ,3,133.4,133.4
geen ,5,141.7,155.9
grapjes ,8,70.6,84.2
over ,5,158.9,158.9
maken. ,7,146.8,214.2
Maar ,5,111.6,148.0
"kom, ",5,149.9,207.1
laten ,6,134.8,212.2
we ,3,133.3,133.3
gaan ,5,116.5,196.3
theedrinken. ,13,249.6,342.1
We ,3,42.0,42.0
hebben ,7,193.0,193.0
allerlei ,9,175.2,335.4
geheime ,8,122.7,178.4
voorraden ,10,220.3,367.3
in ,3,118.6,118.6
die ,4,156.1,166.9
kast. ,6,107.7,120.1
"Nee, ",5,155.6,191.3
"Lawrence, ",10,201.1,238.4
dat ,4,146.6,146.6
is ,3,140.0,188.0
de ,3,129.2,129.2
Die ,4,158.7,184.6
grote ,6,228.4,327.9
juist. ,7,120.8,196.0
We ,3,58.1,58.1
dronken ,8,85.5,104.6
heel ,5,55.5,55.5
gezellig ,9,134.7,172.7
thee ,5,102.6,102.6
en ,3,13.5,13.5
hielpen ,8,194.0,256.4
Cynthia ,8,158.6,174.2
daarna ,7,142.0,255.7
met ,4,97.5,121.2
de ,3,127.9,127.9
afwas. ,7,106.1,169.5
Net ,4,171.3,194.7
toen ,5,74.7,91.8
we ,3,118.5,137.9
het ,4,79.4,79.4
laatste ,8,110.4,182.7
theelepeltje ,13,190.1,295.1
hadden ,7,152.5,190.2
"opgeborgen, ",12,233.8,346.5
werd ,5,145.2,176.3
er ,3,49.8,49.8
geklopt. ,9,222.4,280.5
Cynthia ,8,240.5,256.6
en ,3,43.7,57.9
Spriet ,7,181.6,379.3
trokken ,8,195.7,267.8
hun ,4,101.7,113.4
gezichten ,10,170.4,201.3
prompt ,7,231.5,231.5
in ,3,62.7,78.9
een ,4,24.9,24.9
strakke ,8,249.3,303.7
plooi. ,7,100.9,100.9
"Binnen, ",8,245.0,333.3
zei ,4,59.7,70.8
Cynthia ,8,237.7,320.0
met ,4,95.4,95.4
een ,4,76.0,88.9
bits ,5,146.9,226.6
Een ,4,149.6,199.5
"jonge, ",7,185.7,321.4
tamelijk ,9,159.9,338.5
verschrikt ,11,233.5,428.7
kijkende ,9,185.2,276.6
verpleegster ,13,174.7,495.6
kwam ,5,141.6,179.5
binnen ,7,115.3,171.4
met ,4,73.8,73.8
een ,4,107.2,107.2
flesje ,7,155.3,171.7
dat ,4,87.8,87.8
ze ,3,109.9,123.4
Spriet ,7,136.0,181.1
die ,4,62.5,62.5
verwees ,8,244.0,400.1
haar ,5,90.6,95.9
naar ,5,169.7,261.3
Cynthia ,8,136.9,379.6
met ,4,131.6,189.5
de ,3,73.2,73.2
ietwat ,7,178.9,334.0
raadselachtige ,15,174.9,401.3
opmerking: ,11,200.9,377.6
Ik ,3,79.7,79.7
ben ,4,171.1,259.0
er ,3,145.0,175.2
vandaag ,8,162.7,223.3
niet. ,6,94.7,133.6
Cynthia ,8,239.7,400.2
nam ,4,181.7,325.4
het ,4,111.6,138.6
flesje ,7,153.2,198.9
aan ,4,122.4,122.4
en ,3,36.5,36.5
bekeek ,7,204.4,227.0
het ,4,61.3,61.3
met ,4,151.4,151.4
de ,3,63.7,80.1
van ,4,81.8,81.8
een ,4,120.6,210.6
rechter. ,9,179.7,195.4
Dit ,4,103.1,103.1
had ,4,154.7,154.7
vanmorgen ,10,186.1,232.6
al ,3,21.2,21.2
hier ,5,200.8,246.5
gebracht ,9,173.2,198.3
moeten ,7,121.3,121.3
worden. ,8,155.7,168.8
Het ,4,95.8,95.8
spijt ,6,161.8,342.5
de ,3,136.7,210.3
zuster ,7,136.3,230.7
erg. ,5,184.2,403.4
Ze ,3,89.2,113.8
had ,4,143.4,174.0
het ,4,77.4,85.6
vergeten. ,10,106.0,137.7
De ,3,175.6,191.5
zuster ,7,148.3,171.3
moet ,5,121.0,121.0
de ,3,86.2,86.2
regels ,7,171.9,241.9
buiten ,7,175.7,226.4
op ,3,68.7,68.7
de ,3,87.6,104.6
deur ,5,131.2,146.0
eens ,5,189.7,225.9
lezen. ,7,52.2,66.9
Gezien ,7,132.0,172.6
de ,3,30.2,30.2
uitdrukking ,12,188.4,300.1
op ,3,7.3,7.3
het ,4,81.2,81.2
gezicht ,8,168.9,196.1
van ,4,35.2,57.8
het ,4,53.6,53.6
"verpleegstertje, ",17,199.8,363.3
kreeg ,6,192.2,210.8
ik ,3,56.6,56.6
niet ,5,95.8,95.8
de ,3,140.8,140.8
indruk ,7,114.2,184.8
dat ,4,39.1,39.1
ze ,3,135.3,175.9
de ,3,106.0,106.0
moed ,5,165.0,177.9
zou ,4,38.3,38.3
opbrengen ,10,211.8,294.0
deze ,5,84.1,123.0
boodschap ,10,173.5,235.0
letterlijk ,11,187.6,257.8
aan ,4,34.0,34.0
de ,3,116.5,116.5
gevreesde ,10,196.5,309.9
'zuster' ,9,158.2,220.4
door ,5,117.1,139.7
te ,3,129.6,129.6
geven. ,7,104.9,131.8
Dus ,4,129.3,129.3
nu ,3,184.3,206.9
kan ,4,231.7,401.9
het ,4,91.9,195.8
niet ,5,162.7,349.5
eerder ,7,248.8,394.9
dan ,4,236.6,374.0
"morgen, ",8,107.6,130.7
besloot ,8,209.4,322.5
Cynthia. ,9,184.7,288.6
Zou ,4,118.5,271.0
het ,4,180.7,211.6
echt ,5,146.1,231.9
niet ,5,187.1,187.1
mogelijk ,9,93.3,93.3
zijn ,5,154.9,194.0
dat ,4,79.3,79.3
we ,3,83.9,83.9
het ,4,79.8,103.0
vanavond ,9,162.3,162.3
nog ,4,102.9,102.9
"krijgen, ",9,122.1,196.6
denkt ,6,270.4,354.5
u? ,3,68.4,89.6
"Nou, ",5,233.5,327.7
zei ,4,127.9,127.9
Cynthia ,8,175.8,257.3
"minzaam, ",9,262.5,314.8
we ,3,119.3,119.3
hebben ,7,125.5,166.4
het ,4,148.7,207.3
erg ,4,16.2,16.2
"druk, ",6,106.7,106.7
maar ,5,79.6,107.2
als ,4,132.5,132.5
we ,3,0.0,0.0
tijd ,5,112.1,112.1
"hebben, ",8,108.4,120.1
zullen ,7,143.1,143.1
we ,3,78.5,78.5
het ,4,139.0,153.8
doen. ,6,58.6,58.6
Het ,4,201.2,201.2
zustertje ,10,170.8,214.2
verdween ,9,157.3,211.2
en ,3,45.5,45.5
prompt ,7,200.5,399.1
nam ,4,121.0,200.9
Cynthia ,8,216.5,335.5
een ,4,75.9,112.4
stopfles ,9,195.2,434.1
van ,4,156.9,166.0
de ,3,100.7,100.7
"plank, ",7,138.2,182.3
vulde ,6,177.5,192.4
het ,4,38.9,38.9
flesje ,7,224.5,281.2
bij ,4,105.9,145.9
en ,3,78.4,135.0
zette ,6,153.4,153.4
het ,4,179.6,205.4
op ,3,70.6,80.8
de ,3,23.6,23.6
tafel ,6,130.6,189.7
buiten ,7,128.3,143.4
de ,3,136.0,161.5
deur. ,6,107.1,124.1
Ik ,3,23.2,23.2
schoot ,7,180.6,291.5
in ,3,59.9,59.9
de ,3,122.5,122.5
lach. ,6,95.1,95.1
De ,3,85.7,85.7
orde ,5,184.6,184.6
moet ,5,174.8,243.2
gehandhaafd ,12,194.5,350.0
blijven? ,9,208.8,365.7
Natuurlijk. ,12,250.1,534.9
Kom ,4,111.0,194.2
mee ,4,155.3,234.6
op ,3,148.5,228.0
ons ,4,166.1,249.2
balkonnetje. ,13,187.7,326.7
Vandaar ,8,179.7,221.8
kun ,4,137.2,175.2
je ,3,92.9,135.3
alle ,5,119.9,168.8
zien. ,6,168.4,220.3
Ik ,3,46.7,89.2
volgde ,7,223.2,271.0
Cynthia ,8,111.3,111.3
en ,3,48.8,48.8
haar ,5,146.0,187.4
vriendin ,9,182.5,299.3
en ,3,100.4,115.5
liet ,5,161.6,220.1
me ,3,50.3,50.3
de ,3,37.1,37.1
verschillende ,14,174.5,383.3
afdelingen ,11,259.3,424.3
wijzen. ,8,155.3,194.9
Lawrence ,9,215.8,331.0
was ,4,132.0,193.3
"achtergebleven, ",16,222.7,338.2
maar ,5,181.3,233.4
na ,3,109.8,145.2
een ,4,140.3,140.3
paar ,5,31.5,31.5
minuten ,8,256.3,324.4
riep ,5,106.5,126.5
Cynthia ,8,107.4,122.8
over ,5,83.7,97.7
haar ,5,144.0,144.0
schouder ,9,133.9,133.9
of ,3,89.5,133.1
hij ,4,123.4,153.5
ons ,4,121.6,161.8
gezelschap ,11,245.3,274.6
kwam ,5,149.8,190.7
houden. ,8,139.5,189.0
Toen ,5,130.8,130.8
keek ,5,68.5,68.5
ze ,3,71.8,81.7
op ,3,77.7,77.7
haar ,5,38.7,38.7
horloge. ,9,106.7,106.7
Is ,3,23.8,23.8
er ,3,168.4,181.1
niets ,6,221.2,335.5
meer ,5,166.8,299.7
te ,3,99.8,149.6
"doen, ",6,142.8,219.1
Spriet? ,8,153.3,193.3
Nee. ,5,208.7,276.1
"Goed, ",6,209.2,246.3
dan ,4,127.7,146.3
sluiten ,8,172.9,172.9
we ,3,84.2,84.2
de ,3,22.5,22.5
zaak ,5,111.6,111.6
en ,3,42.2,42.2
gaan ,5,180.4,180.4
naar ,5,78.5,78.5
huis. ,6,64.5,64.5
Ik ,3,97.8,97.8
had ,4,91.9,122.0
Lawrence ,9,150.9,247.0
die ,4,73.5,97.5
middag ,7,210.7,230.4
van ,4,108.0,156.4
een ,4,100.1,100.1
heel ,5,200.4,223.3
andere ,7,170.0,170.0
kant ,5,49.2,62.8
leren ,6,194.6,270.9
kennen. ,8,80.8,87.3
Vergeleken ,11,254.3,472.1
met ,4,59.9,59.9
John ,5,159.1,159.1
was ,4,123.1,164.4
Lawrence ,9,147.8,159.7
een ,4,142.5,142.5
ontzettend ,11,180.8,402.5
moeilijk ,9,257.5,390.6
iemand ,7,220.0,380.3
om ,3,90.1,104.0
hoogte ,7,193.8,293.3
van ,4,93.6,111.3
te ,3,161.4,248.9
krijgen. ,9,140.5,207.2
Hij ,4,70.7,92.7
was ,4,269.7,282.1
zowat ,6,179.6,227.5
in ,3,114.7,135.3
alle ,5,17.3,17.3
opzichten ,10,224.5,288.2
het ,4,50.9,50.9
tegenovergestelde ,18,183.1,334.1
van ,4,85.7,110.2
zijn ,5,222.9,289.5
"broer, ",7,101.0,125.7
doordat ,8,147.8,207.3
hij ,4,135.3,176.4
zo ,3,78.9,78.9
uitzonderlijk ,14,144.3,379.2
verlegen ,9,309.4,357.9
en ,3,84.1,106.7
op ,3,66.6,66.6
een ,4,17.4,17.4
afstand ,8,196.5,251.9
was. ,5,102.4,102.4
Toch ,5,79.5,91.8
had ,4,108.6,108.6
hij ,4,70.1,70.1
een ,4,55.3,92.1
zekere ,7,220.6,342.1
charme ,7,175.3,197.6
en ,3,22.5,22.5
ik ,3,94.9,94.9
kon ,4,81.2,126.2
me ,3,0.0,0.0
voorstellen ,12,138.7,221.3
dat ,4,106.4,106.4
degenen ,8,130.7,130.7
die ,4,77.9,77.9
hem ,4,209.1,224.2
goed ,5,121.5,140.5
kenden ,7,131.9,131.9
hem ,4,130.5,151.7
heel ,5,123.4,170.8
graag ,6,114.4,149.3
mochten. ,9,143.6,185.1
Ik ,3,174.1,174.1
had ,4,93.7,93.7
altijd ,7,172.6,234.2
het ,4,86.9,86.9
idee ,5,136.1,151.0
gehad ,6,134.9,134.9
dat ,4,87.0,87.0
zijn ,5,140.9,195.3
houding ,8,135.7,146.2
tegenover ,10,175.1,233.6
Cynthia ,8,133.9,148.5
tamelijk ,9,158.3,223.8
geforceerd ,11,197.8,364.8
was ,4,153.7,153.7
en ,3,123.2,123.2
dat ,4,138.9,153.8
"zij, ",5,150.2,188.3
van ,4,81.0,81.0
haar ,5,142.8,172.2
"kant, ",6,154.5,154.5
nogal ,6,153.7,173.7
verlegen ,9,182.1,218.1
tegen ,6,153.6,175.5
hem ,4,119.8,156.5
deed. ,6,99.1,128.8
Maar ,5,149.5,149.5
vanmiddag ,10,207.0,324.7
waren ,6,105.6,105.6
ze ,3,126.5,126.5
allebei ,8,127.9,150.2
erg ,4,84.1,84.1
opgewekt ,9,177.3,205.8
en ,3,78.8,103.4
praatten ,9,187.9,257.3
"honderduit, ",12,187.8,227.2
net ,4,123.2,126.3
een ,4,131.7,131.7
stel ,5,51.7,51.7
kinderen. ,10,218.8,295.6
Terwijl ,8,189.5,235.5
we ,3,84.2,84.2
door ,5,166.4,242.5
het ,4,90.1,110.2
dorp ,5,106.2,106.2
"reden, ",7,146.5,176.3
bedacht ,8,189.3,253.9
"ik, ",4,76.6,76.6
dat ,4,119.6,119.6
ik ,3,125.3,147.8
nog ,4,106.1,143.7
wat ,4,126.3,126.3
postzegels ,11,165.7,173.4
moest ,6,191.7,255.4
"hebben, ",8,109.0,143.7
dus ,4,82.8,90.6
stopten ,8,160.0,184.9
we ,3,16.6,16.6
bij ,4,68.3,115.6
het ,4,70.0,70.0
postkantoor. ,13,155.4,209.4
Toen ,5,168.8,186.3
ik ,3,59.5,59.5
weer ,5,137.1,169.2
naar ,5,105.4,105.4
buiten ,7,140.8,153.9
"kwam, ",6,26.8,26.8
botste ,7,146.0,226.6
ik ,3,105.0,153.9
tegen ,6,166.9,179.8
een ,4,147.1,170.7
man ,4,46.8,46.8
op ,3,14.4,14.4
die ,4,136.0,202.6
juist ,6,92.8,112.2
naar ,5,116.0,182.9
binnen ,7,183.4,202.4
wilde ,6,139.2,164.6
gaan. ,6,99.2,99.2
Ik ,3,44.0,44.0
ging ,5,208.6,247.9
opzij ,6,152.2,165.4
en ,3,28.5,28.5
bood ,5,163.7,163.7
mijn ,5,149.6,182.8
verontschuldigingen ,20,139.6,227.1
"aan, ",5,131.6,136.5
toen ,5,70.0,70.0
hij ,4,110.9,110.9
plotseling ,11,205.3,243.3
met ,4,35.6,90.9
een ,4,104.1,104.1
luide ,6,161.9,169.6
kreet ,6,85.9,85.9
zijn ,5,104.5,104.5
armen ,6,96.3,134.9
om ,3,50.6,50.6
me ,3,54.8,54.8
en ,3,5.1,5.1
me ,3,71.1,108.7
uitbundig ,10,129.6,151.3
op ,3,19.2,19.2
beide ,6,167.1,187.8
wangen ,7,187.6,229.1
zoende. ,8,79.3,79.3
Mon ,4,160.7,332.4
ami ,4,105.4,119.0
Hastings! ,10,251.1,378.7
riep ,5,123.8,135.9
hij ,4,135.7,135.7
uit. ,5,40.2,40.2
Het ,4,83.7,114.6
is ,3,164.5,192.6
werkelijk ,10,173.6,303.6
mon ,4,169.8,213.6
ami ,4,210.0,262.9
Hastings! ,10,236.0,276.6
Poirot! ,8,270.0,752.6
riep ,5,243.8,252.1
ik. ,4,123.4,123.4
Ik ,3,112.3,228.7
wendde ,7,154.8,269.7
me ,3,106.4,106.4
tot ,4,105.2,105.2
de ,3,61.8,61.8
anderen ,8,179.0,221.1
in ,3,36.1,36.1
de ,3,103.8,127.9
Dat ,4,121.0,121.0
is ,3,93.1,93.1
nou ,4,98.4,98.4
nog ,4,124.8,124.8
eens ,5,111.9,111.9
een ,4,55.3,55.3
leuke ,6,185.8,192.4
ontmoeting ,11,169.0,218.8
voor ,5,134.2,205.3
"mij, ",5,135.8,196.1
juffrouw ,9,186.0,307.5
Cynthia. ,9,219.1,282.4
Mag ,4,69.4,69.4
ik ,3,76.8,76.8
u ,2,7.5,16.0
voorstellen: ,13,199.4,217.0
mijn ,5,152.1,152.1
goede ,6,51.3,51.3
"vriend, ",8,208.9,227.6
monsieur ,9,166.6,252.6
"Poirot, ",8,199.6,233.1
die ,4,80.6,80.6
ik ,3,139.1,170.2
in ,3,62.2,87.2
jaren ,6,145.1,208.9
niet ,5,170.8,248.0
gezien ,7,188.8,229.3
heb. ,5,15.3,15.3
"O, ",3,37.4,37.4
maar ,5,223.6,267.2
wij ,4,165.5,177.2
kennen ,7,78.9,78.9
monsieur ,9,205.7,246.3
Poirot ,7,199.8,238.7
"wel, ",5,52.6,64.2
zei ,4,58.9,81.9
Cynthia ,8,185.5,237.8
vrolijk. ,9,151.4,169.1
Alleen ,7,136.1,152.4
had ,4,75.3,75.3
ik ,3,95.6,125.3
er ,3,113.0,113.0
geen ,5,85.1,85.1
idee ,5,113.0,126.1
van ,4,110.8,150.2
dat ,4,9.8,9.8
hij ,4,155.4,155.4
een ,4,124.3,124.3
vriend ,7,74.4,99.0
van ,4,138.3,174.3
u ,2,0.0,0.0
was. ,5,47.1,69.3
Maar ,5,146.2,146.2
natuurlijk ,11,58.6,77.4
ken ,4,95.5,124.4
ik ,3,66.5,80.0
mademoiselle ,13,258.4,360.0
Cynthia! ,9,288.7,326.8
Ik ,3,115.8,140.2
heb ,4,110.9,110.9
het ,4,119.6,227.7
aan ,4,164.6,216.6
de ,3,141.2,183.2
welwillendheid ,15,264.0,396.9
van ,4,79.9,96.6
die ,4,116.3,174.1
lieve ,6,141.9,207.5
mevrouw ,8,164.4,198.2
te ,3,66.7,66.7
danken ,7,158.8,224.8
dat ,4,86.9,86.9
ik ,3,96.1,96.1
hier ,5,52.0,52.0
ben. ,5,62.9,95.8
Op ,3,174.6,174.6
mijn ,5,146.4,146.4
vragende ,9,205.0,244.1
blik ,5,96.0,96.0
vervolgde ,10,196.4,288.9
hij: ,5,82.1,82.1
"Ja, ",4,120.6,120.6
mijn ,5,97.8,131.0
"vriend, ",8,132.2,132.2
ze ,3,44.0,44.0
heeft ,6,169.1,221.3
heel ,5,115.9,162.4
vriendelijk ,12,118.2,118.2
gastvrijheid ,13,283.3,465.7
geboden ,8,215.4,290.8
aan ,4,42.7,42.7
zeven ,6,168.3,201.6
landgenoten ,12,225.6,405.8
van ,4,134.4,134.4
"mij, ",5,129.0,144.9
"die, ",5,121.1,140.1
"helaas, ",8,235.4,285.3
uit ,4,129.3,129.3
hun ,4,31.0,31.0
geboorteland ,13,218.7,309.0
moesten ,8,161.8,187.4
uitwijken. ,11,174.5,232.3
Wij ,4,208.2,264.4
Belgen ,7,262.4,416.2
zullen ,7,99.6,201.7
altijd ,7,181.7,327.4
met ,4,100.0,100.0
dankbaarheid ,13,240.2,423.9
aan ,4,69.7,69.7
haar ,5,248.5,288.5
denken. ,8,148.1,252.8
Poirot ,7,187.7,253.7
was ,4,35.5,35.5
een ,4,73.2,111.7
buitenissig ,12,239.1,744.2
mannetje. ,10,227.2,351.1
Hoewel ,7,234.8,410.1
amper ,6,196.2,249.5
een ,4,89.1,107.1
meter ,6,203.0,322.2
zestig ,7,131.6,131.6
"lang, ",6,205.0,231.1
maakte ,7,177.6,305.1
hij ,4,117.0,136.7
door ,5,127.0,156.2
houding ,8,209.6,243.8
en ,3,5.5,5.5
optreden ,9,238.6,278.6
een ,4,80.8,80.8
waardige ,9,169.4,298.3
indruk. ,8,146.2,146.2
Hij ,4,129.5,129.5
had ,4,210.5,227.4
een ,4,0.0,0.0
"hoofd, ",7,124.8,124.8
dat ,4,111.6,254.7
hij ,4,171.1,171.1
altijd ,7,93.5,119.9
een ,4,52.0,52.0
beetje ,7,222.8,264.9
schuin ,7,189.1,189.1
"hield, ",7,107.9,143.4
en ,3,53.8,53.8
een ,4,115.2,139.9
"stug, ",6,165.8,201.2
kortgeknipt ,12,193.3,328.3
snorretje. ,11,199.9,371.1
Zijn ,5,188.9,188.9
kleding ,8,135.4,186.6
was ,4,86.4,86.4
tot ,4,78.3,78.3
in ,3,48.8,79.0
de ,3,24.3,24.3
puntjes ,8,179.1,211.5
verzorgd: ,10,127.0,133.5
volgens ,8,134.9,155.6
mij ,4,123.5,140.6
zou ,4,101.0,101.0
een ,4,19.3,19.3
pluisje ,8,157.7,207.8
op ,3,89.7,89.7
zijn ,5,172.2,172.2
pak ,4,63.3,63.3
hem ,4,135.6,135.6
meer ,5,144.9,176.3
pijn ,5,63.9,81.2
doen ,5,102.4,102.4
dan ,4,40.1,40.1
een ,4,127.7,134.4
schotwond. ,11,187.9,255.1
Toch ,5,225.5,265.2
was ,4,98.6,98.6
deze ,5,125.2,207.4
typische ,9,165.5,227.4
dandy ,6,193.0,193.0
die ,4,200.1,234.8
"nu, ",4,149.3,213.8
zoals ,6,215.7,249.0
ik ,3,166.8,209.7
tot ,4,98.7,127.2
mijn ,5,92.3,92.3
spijt ,6,145.6,218.5
"zag, ",5,28.0,28.0
erg ,4,156.8,226.9
"hinkte, ",8,134.4,237.6
in ,3,37.4,37.4
zijn ,5,84.3,168.7
tijd ,5,166.8,250.1
een ,4,136.7,174.8
