word,wlen,firsttime,totaltime
belangstelling ,15,228.75,337.875
was ,4,75.25,75.25
gewekt. ,8,209.625,221.75
"Nee, ",5,103.875,103.875
dat ,4,148.0,148.0
"niet, ",6,121.75,121.75
meneer. ,8,137.5,137.5
Maar ,5,74.625,74.625
daarnet ,8,163.5,235.875
dacht ,6,155.75,194.75
ik ,3,62.0,62.0
ineens ,7,200.25,355.25
aan ,4,74.75,120.625
wat ,4,184.125,239.875
'de ,4,174.625,199.375
jonge ,6,104.5,136.25
"heren', ",8,231.875,431.375
John ,5,166.0,406.375
en ,3,82.75,100.25
Lawrence ,9,144.125,144.125
waren ,6,136.625,310.5
voor ,5,167.0,285.75
Dorcas ,7,173.125,292.875
nog ,4,144.625,183.375
steeds ,7,207.875,308.625
'de ,4,32.625,39.875
jonge ,6,275.5,353.5
"heren', ",8,173.625,269.125
de ,3,139.25,229.0
'verkleedkist' ,15,218.875,566.875
noemen. ,8,280.625,406.25
Die ,4,124.875,137.625
staat ,6,201.375,311.75
boven ,6,77.375,107.5
op ,3,93.125,115.5
"zolder, ",8,158.125,158.125
meneer. ,8,239.125,260.5
Een ,4,0.0,0.0
grote ,6,221.375,245.125
kast ,5,100.875,100.875
vol ,4,181.625,181.625
ouwe ,5,108.625,108.625
kleren ,7,233.5,350.875
en ,3,57.375,57.375
kostuums ,9,171.375,217.75
voor ,5,84.5,84.5
een ,4,177.625,198.375
gemaskerd ,10,171.625,204.75
bal ,4,77.625,77.625
en ,3,18.0,18.0
ik ,3,71.75,71.75
weet ,5,177.125,177.125
niet ,5,93.875,93.875
wat ,4,107.625,140.625
allemaal ,9,281.0,360.75
meer. ,6,81.5,117.75
En ,3,162.25,162.25
opeens ,7,185.375,206.375
dacht ,6,98.75,120.875
ik ,3,81.0,81.0
bij ,4,45.75,45.75
mezelf ,7,122.875,122.875
dat ,4,40.875,86.0
daar ,5,125.0,125.0
wel ,4,42.375,76.375
eens ,5,91.625,91.625
een ,4,86.125,97.375
groene ,7,188.875,188.875
jurk ,5,81.0,81.0
tussen ,7,232.625,260.125
kon ,4,119.375,119.375
zitten. ,8,77.25,98.25
"Dus, ",5,93.0,117.125
als ,4,178.75,178.75
u ,2,61.0,96.75
dat ,4,148.0,306.375
aan ,4,110.375,150.125
die ,4,44.25,44.25
Belgische ,10,172.25,226.125
meneer ,7,103.25,103.25
wilt ,5,95.0,95.0
vertellen... ,13,162.875,197.25
Dat ,4,46.875,46.875
zal ,4,183.5,193.375
ik ,3,55.625,106.375
"doen, ",6,94.875,108.125
"Dorcas, ",8,214.625,319.625
beloofde ,9,195.875,320.75
ik. ,4,60.25,60.25
Dank ,5,131.25,148.625
u ,2,46.0,46.0
"vriendelijk, ",13,159.5,199.125
meneer. ,8,181.625,204.25
Ik ,3,0.0,0.0
vind ,5,119.5,206.875
hem ,4,144.75,193.5
erg ,4,96.75,140.375
"aardig, ",8,132.0,171.75
meneer. ,8,173.5,253.25
En ,3,26.5,26.5
echt ,5,231.375,288.0
een ,4,85.875,112.5
ander ,6,120.125,245.0
soort ,6,166.0,251.75
dan ,4,123.625,123.625
die ,4,77.25,102.0
twee ,5,127.75,211.75
detectives ,11,196.125,294.375
uit ,4,23.0,23.0
London ,7,184.125,195.5
die ,4,54.875,54.875
alsmaar ,8,161.5,193.125
lopen ,6,136.375,142.625
rond ,5,78.5,78.5
te ,3,83.375,83.375
neuzen ,7,102.0,120.5
en ,3,100.5,100.5
vragen ,7,183.875,223.625
stellen. ,9,114.875,138.5
In ,3,75.75,75.75
de ,3,87.875,87.875
regel ,6,225.625,276.625
heb ,4,92.625,154.75
ik ,3,129.25,129.25
't ,3,133.75,153.25
niet ,5,139.625,188.75
op ,3,52.125,63.875
"buitenlanders, ",15,220.375,365.0
maar ,5,122.25,140.0
uit ,4,132.5,150.5
wat ,4,119.75,119.75
de ,3,64.875,83.375
kranten ,8,212.25,269.875
zeggen ,7,126.25,243.625
snap ,5,77.375,77.375
ik ,3,96.5,96.5
best ,5,127.25,146.625
dat ,4,137.5,137.5
die ,4,73.625,85.125
dappere ,8,177.0,211.125
Belgen ,7,180.375,228.875
niet ,5,35.125,53.125
het ,4,132.75,237.75
gewone ,7,211.25,354.875
slag ,5,113.75,113.75
buitenlanders ,14,155.75,328.375
zijn ,5,207.625,222.25
en ,3,70.0,92.0
hij ,4,93.125,93.125
is ,3,147.625,147.625
werkelijk ,10,141.0,161.5
een ,4,65.5,65.5
heel ,5,104.0,104.0
beleefd ,8,178.875,205.5
"iemand, ",8,174.75,202.5
echt ,5,134.5,134.5
een ,4,137.5,177.0
heer! ,6,88.625,88.625
Die ,4,112.375,193.5
beste ,6,167.0,320.25
brave ,6,220.25,301.375
Dorcas! ,8,106.75,196.875
Zoals ,6,153.0,153.0
ze ,3,84.625,84.625
daar ,5,134.625,183.125
"stond, ",7,106.75,126.75
met ,4,0.0,0.0
haar ,5,249.375,296.5
eerlijke ,9,115.375,170.875
gezicht ,8,193.0,213.0
naar ,5,99.125,99.125
mij ,4,202.125,202.125
"opgeheven, ",11,170.75,203.75
bedacht ,8,204.0,234.125
ik ,3,77.25,77.25
wat ,4,105.0,122.125
een ,4,76.25,101.125
prachtig ,9,171.25,399.625
specimen ,9,289.875,445.5
zij ,4,67.625,67.625
was ,4,248.125,248.125
van ,4,61.375,61.375
de ,3,87.125,87.125
ouderwetse ,11,212.75,359.75
"dienstbode, ",12,222.5,350.75
een ,4,26.125,26.125
soort ,6,270.625,328.0
dat ,4,96.125,140.5
zo ,3,116.875,128.625
snel ,5,59.5,59.5
aan ,4,65.375,65.375
het ,4,191.5,281.25
uitsterven ,11,88.375,160.875
is. ,4,33.0,33.0
Ik ,3,45.375,45.375
vond ,5,128.375,187.375
dat ,4,165.75,165.75
ik ,3,166.75,166.75
eigenlijk ,10,189.125,239.125
wel ,4,149.625,149.625
meteen ,7,253.5,351.5
naar ,5,125.5,149.125
het ,4,140.5,140.5
dorp ,5,102.375,102.375
kon ,4,122.125,122.125
gaan ,5,53.625,53.625
om ,3,19.25,19.25
Poirot ,7,168.0,279.875
op ,3,0.0,0.0
te ,3,35.375,35.375
zoeken. ,8,173.75,173.75
Maar ,5,47.75,47.75
ik ,3,146.125,146.125
ontmoette ,10,178.875,251.375
hem ,4,95.125,119.375
"halverwege, ",12,175.625,319.5
want ,5,84.25,84.25
hij ,4,164.25,164.25
was ,4,94.375,94.375
net ,4,85.25,85.25
op ,3,156.75,156.75
weg ,4,27.875,27.875
naar ,5,119.125,119.125
het ,4,110.875,139.5
huis; ,6,103.875,127.375
ik ,3,19.875,19.875
bracht ,7,270.0,331.5
hem ,4,67.25,104.625
onmiddellijk ,13,185.75,286.25
de ,3,0.0,0.0
boodschap ,10,259.25,280.875
van ,4,0.0,0.0
Dorcas ,7,196.5,210.25
over. ,6,41.5,41.5
"Ach, ",5,194.0,194.0
die ,4,115.75,146.375
beste ,6,262.375,377.125
Dorcas! ,8,165.75,212.25
We ,3,42.625,42.625
zullen ,7,207.875,243.0
eens ,5,67.0,87.0
een ,4,128.125,128.125
blik ,5,97.375,97.375
slaan ,6,178.75,207.0
in ,3,118.625,118.625
die ,4,111.5,124.625
"kist, ",6,136.75,181.75
"hoewel, ",8,240.125,359.125
"enfin, ",7,192.25,240.625
dat ,4,31.25,31.25
geeft ,6,199.125,199.125
"niet, ",6,173.0,218.125
we ,3,19.875,19.875
zullen ,7,143.625,250.25
er ,3,31.875,31.875
toch ,5,156.375,195.0
eens ,5,139.0,139.0
naar ,5,166.75,166.75
kijken. ,8,109.625,156.5
We ,3,156.625,156.625
kwamen ,7,97.375,97.375
door ,5,72.125,72.125
een ,4,141.125,189.5
van ,4,82.875,82.875
de ,3,72.0,72.0
openslaande ,12,192.75,358.375
deuren ,7,177.25,177.25
het ,4,49.25,49.25
huis ,5,216.5,295.375
binnen. ,8,104.875,157.0
Er ,3,91.625,91.625
was ,4,118.125,142.625
niemand ,8,192.875,322.0
in ,3,75.0,75.0
de ,3,64.125,83.125
hal ,4,199.125,226.75
en ,3,14.875,39.125
we ,3,72.625,86.375
liepen ,7,142.625,220.125
regelrecht ,11,243.75,283.0
naar ,5,25.625,25.625
de ,3,50.75,68.75
zolder. ,8,218.0,237.875
"Inderdaad, ",11,231.875,292.125
daar ,5,42.0,42.0
stond ,6,213.5,298.125
de ,3,57.75,57.75
"kist, ",6,169.625,169.625
een ,4,62.875,97.0
mooi ,5,63.125,76.0
stuk ,5,182.25,182.25
"antiek, ",8,153.25,299.5
helemaal ,9,177.25,191.375
met ,4,46.375,46.375
koper ,6,197.75,197.75
beslagen ,9,238.5,333.625
en ,3,24.25,24.25
boordevol ,10,313.75,328.25
met ,4,42.75,42.75
alle ,5,121.75,140.25
mogelijke ,10,172.875,256.75
en ,3,54.75,54.75
onmogelijke ,12,213.0,408.75
kledingstukken. ,16,236.25,440.125
Poirot ,7,244.125,244.125
maakte ,7,179.875,239.625
er ,3,113.0,113.0
korte ,6,50.5,50.5
mee; ,5,120.5,120.5
alles ,6,154.625,154.625
haalde ,7,209.625,247.0
hij ,4,43.375,43.375
eruit ,6,187.75,187.75
en ,3,140.75,140.75
gooide ,7,128.5,160.625
het ,4,50.875,82.625
op ,3,97.75,97.75
de ,3,67.125,67.125
grond. ,7,129.5,159.0
Er ,3,0.0,0.0
waren ,6,176.0,185.875
wel ,4,64.25,97.875
een ,4,155.0,155.0
paar ,5,49.625,75.125
groene ,7,210.25,278.125
dingen ,7,164.625,164.625
"bij, ",5,149.625,170.875
in ,3,67.25,81.625
verschillende ,14,193.125,317.375
tinten. ,8,168.125,189.5
Maar ,5,39.125,39.125
Poirot ,7,214.5,214.5
schudde ,8,160.75,167.25
zijn ,5,94.375,94.375
hoofd. ,7,105.5,105.5
Hu ,3,133.5,278.75
deed ,5,177.75,442.75
wat ,4,153.875,176.25
onverschillig ,14,184.125,591.25
met ,4,167.5,191.125
"zoeken, ",8,199.75,345.125
alsof ,6,118.875,118.875
hij ,4,149.375,173.875
er ,3,108.625,108.625
niet ,5,61.75,61.75
veel ,5,96.875,142.0
van ,4,91.25,91.25
verwachtte. ,12,203.0,262.625
Plotseling ,11,218.5,270.5
slaakte ,8,235.25,235.25
hij ,4,89.0,89.0
een ,4,61.75,61.75
kreet. ,7,335.375,481.375
Wat ,4,138.25,138.25
is ,3,75.875,75.875
er? ,4,132.125,155.25
Kijk ,5,19.875,19.875
eens! ,6,221.25,250.5
De ,3,0.0,0.0
kist ,5,226.375,226.375
was ,4,27.375,27.375
bijna ,6,173.75,189.25
"leeg, ",6,41.625,41.625
maar ,5,47.25,47.25
daar ,5,97.75,97.75
helemaal ,9,175.875,175.875
op ,3,19.875,19.875
de ,3,80.625,80.625
"bodem, ",7,74.375,74.375
lag ,4,0.0,0.0
een ,4,108.5,115.375
prachtige ,10,168.75,456.375
zwarte ,7,208.125,305.5
baard. ,7,148.125,203.0
Asjeblieft! ,12,268.5,318.875
zei ,4,142.125,142.125
Poirot. ,8,172.0,271.375
Asjeblieft! ,12,262.375,439.0
Hij ,4,143.125,143.125
draaide ,8,206.75,243.125
hem ,4,72.75,99.375
om ,3,117.125,117.125
en ,3,29.625,29.625
om ,3,29.5,29.5
in ,3,175.625,175.625
zijn ,5,136.75,136.75
handen ,7,87.375,114.0
en ,3,77.25,77.25
bekeek ,7,143.75,168.75
hem ,4,25.25,25.25
van ,4,113.75,113.75
alle ,5,183.75,183.75
kanten. ,8,145.125,145.125
"Nieuw, ",7,199.125,244.75
merkte ,7,205.0,226.0
hij ,4,64.875,64.875
op. ,4,111.5,176.375
"Ja, ",4,16.25,16.25
helemaal ,9,255.375,312.375
nieuw. ,7,111.125,111.125
Na ,3,0.0,0.0
een ,4,126.625,208.125
ogenblik ,9,169.125,236.75
aarzelen ,9,200.0,200.0
legde ,6,136.625,152.875
hij ,4,151.75,151.75
hem ,4,135.125,135.125
terug ,6,86.5,96.5
in ,3,0.0,0.0
de ,3,156.875,156.875
"kist, ",6,132.125,158.875
gooide ,7,181.625,250.625
alles ,6,106.375,106.375
er ,3,20.75,20.75
weer ,5,106.0,106.0
bovenop ,8,158.75,180.875
zoals ,6,67.375,84.625
het ,4,177.75,199.0
gelegen ,8,173.75,173.75
had ,4,57.75,69.375
en ,3,55.0,55.0
liep ,5,218.0,218.0
snel ,5,124.25,145.0
naar ,5,67.25,67.25
beneden. ,9,174.375,251.375
Hij ,4,30.0,30.0
ging ,5,208.75,275.875
regelrecht ,11,173.5,245.875
naar ,5,82.875,123.375
de ,3,94.75,94.75
"pantry, ",8,286.875,494.625
waar ,5,41.75,95.375
Dorcas ,7,236.125,297.625
druk ,5,64.375,64.375
bezig ,6,222.625,222.625
was ,4,114.375,128.0
het ,4,22.5,22.5
zilver ,7,187.0,220.625
te ,3,56.25,100.0
poetsen. ,9,168.375,168.375
Met ,4,66.0,66.0
Franse ,7,248.375,337.625
hoffelijkheid ,14,205.875,269.5
wenste ,7,165.625,283.875
Poirot ,7,125.125,151.25
haar ,5,59.625,73.875
goedemorgen ,12,231.25,351.625
en ,3,70.625,70.625
ging ,5,145.875,186.25
toen ,5,128.875,181.0
verder: ,8,151.5,255.125
We ,3,133.375,133.375
hebben ,7,123.5,123.5
die ,4,42.625,42.625
kist ,5,155.375,155.375
eens ,5,44.625,44.625
"doorgekeken, ",13,177.125,287.875
Dorcas. ,8,156.25,156.25
Ik ,3,5.875,5.875
ben ,4,63.625,63.625
je ,3,146.625,146.625
heel ,5,105.5,105.5
dankbaar ,9,114.5,136.0
dat ,4,63.125,63.125
je ,3,73.0,73.0
dat ,4,48.25,48.25
verteld ,8,183.625,221.0
hebt. ,6,54.375,77.625
Het ,4,37.25,37.25
is ,3,108.375,108.375
inderdaad ,10,147.5,209.875
een ,4,13.375,13.375
mooie ,6,167.375,167.375
collectie. ,11,195.25,212.875
Als ,4,35.5,35.5
ik ,3,62.25,76.625
vragen ,7,236.375,236.375
"mag, ",5,86.125,86.125
worden ,7,154.875,154.875
ze ,3,26.125,26.125
vaak ,5,165.625,165.625
gebruikt? ,10,112.5,261.625
Tegenwoordig ,13,254.25,290.5
niet ,5,69.0,69.0
zo ,3,176.25,176.25
dikwijls ,9,160.75,188.0
"meer, ",6,105.125,105.125
"monsieur, ",10,217.875,310.5
hoewel ,7,203.0,220.0
we ,3,116.625,116.625
soms ,5,147.375,147.375
nog ,4,70.5,70.5
wel ,4,52.75,52.75
"eens, ",6,192.625,239.875
wat ,4,97.0,148.75
de ,3,47.5,47.5
jonge ,6,168.375,209.25
heren ,6,115.625,139.375
"noemen, ",8,117.5,125.625
een ,4,24.0,43.375
hebben. ,8,167.75,189.875
Dat ,4,81.375,81.375
is ,3,87.625,87.625
soms ,5,80.625,101.125
heel ,5,117.0,157.875
"leuk, ",6,143.125,195.25
monsieur. ,10,148.875,177.75
Meneer ,7,142.625,237.75
Lawrence ,9,179.375,363.125
is ,3,33.25,33.25
fantastisch. ,13,225.0,343.625
Zo'n ,5,133.5,133.5
komiek! ,8,180.125,254.875
Ik ,3,0.0,0.0
zal ,4,163.875,163.875
nooit ,6,103.75,103.75
die ,4,82.75,82.75
avond ,6,124.0,169.0
vergeten ,9,112.875,112.875
dat ,4,19.875,19.875
hij ,4,90.625,90.625
naar ,5,117.625,117.625
beneden ,8,128.375,128.375
kwam ,5,58.875,89.75
als ,4,94.625,153.625
de ,3,145.0,193.875
Sjaal ,6,155.375,385.25
van ,4,86.25,112.5
"Perzie, ",8,298.5,396.25
zo ,3,28.125,28.125
noemde ,7,253.875,253.875
hij ,4,71.375,71.375
het ,4,122.25,122.25
geloof ,7,82.875,108.625
"ik, ",4,34.5,34.5
een ,4,111.125,111.125
soort ,6,120.875,120.875
van ,4,74.0,103.125
oosterse ,9,226.125,239.375
koning ,7,223.25,256.75
was ,4,100.75,100.75
't. ,4,152.125,152.125
Hij ,4,132.5,132.5
had ,4,56.75,56.75
een ,4,81.625,81.625
groot ,6,127.0,197.0
papieren ,9,190.5,277.125
mes ,4,99.125,99.125
in ,3,73.625,73.625
z'n ,4,89.5,89.5
hand ,5,106.625,214.375
en ,3,65.875,65.875
'Denk ,6,227.375,245.5
"eraan, ",7,118.75,155.375
"Dorcas', ",9,141.25,178.625
'je ,4,93.875,93.875
moet ,5,122.25,122.25
heel ,5,149.75,227.75
onderdanig ,11,174.625,454.625
doen. ,6,0.0,0.0
Dit ,4,93.375,93.375
is ,3,94.125,94.125
mijn ,5,125.5,203.625
speciaal ,9,181.5,232.625
geslepen ,9,221.375,387.875
scimitar ,9,270.875,446.375
en ,3,36.875,36.875
je ,3,58.625,58.625
hoofd ,6,185.0,241.0
gaat ,5,166.375,166.375
eraf ,5,108.25,121.25
als ,4,74.375,74.375
ik ,3,36.125,36.125
ergens ,7,127.125,127.125
niet ,5,99.875,99.875
tevreden ,9,158.5,181.5
over ,5,69.25,69.25
je ,3,146.875,146.875
bent!' ,7,112.375,150.75
Juffrouw ,9,165.375,359.125
"Cynthia, ",9,201.25,285.625
zij ,4,202.5,268.5
was ,4,178.75,192.25
wat ,4,74.0,130.5
ze ,3,161.75,234.75
een ,4,74.875,182.25
apache ,7,272.375,480.125
noemen ,7,167.75,263.25
of ,3,21.375,21.375
"zoiets, ",8,128.5,209.875
een ,4,34.5,34.5
soortement ,11,259.75,485.875
Franse ,7,139.25,187.25
"moordenaar, ",12,216.75,299.625
dacht ,6,153.0,183.0
ik ,3,30.25,30.25
dat ,4,48.875,48.875
het ,4,156.125,179.375
was. ,5,133.375,166.375
Ze ,3,0.0,0.0
zag ,4,215.75,215.75
eruit... ,9,143.875,159.0
U ,2,20.25,20.25
zou ,4,149.0,149.0
niet ,5,126.875,126.875
kunnen ,7,100.125,121.0
geloven ,8,183.875,203.5
dat ,4,44.875,44.875
een ,4,80.25,80.25
knap ,5,198.125,198.125
jong ,5,135.125,148.625
meisje ,7,127.875,139.5
als ,4,103.625,103.625
zij ,4,130.5,130.5
zichzelf ,9,107.25,224.625
in ,3,59.375,59.375
zo'n ,5,76.625,98.5
bandiet ,8,191.0,214.875
kon ,4,39.375,39.375
veranderen. ,12,223.0,234.125
Niemand ,8,164.25,178.5
zou ,4,146.625,146.625
d'r ,4,137.875,157.75
herkend ,8,230.5,268.125
hebben. ,8,100.0,174.5
Dat ,4,168.25,168.25
moeten ,7,121.875,168.0
wel ,4,76.625,93.125
heel ,5,141.375,211.0
leuke ,6,181.875,224.25
avonden ,8,120.125,166.75
geweest ,8,113.125,141.25
"zijn, ",6,84.75,84.75
zei ,4,41.5,41.5
Poirot ,7,136.625,136.625
vriendelijk. ,13,133.125,175.125
Ik ,3,93.75,93.75
denk ,5,86.75,86.75
dat ,4,191.0,230.625
meneer ,7,106.0,133.375
Lawrence ,9,142.125,168.5
wel ,4,99.125,108.625
die ,4,179.0,206.75
mooie ,6,136.125,202.5
zwarte ,7,191.625,207.875
baard ,6,94.625,120.125
uit ,4,85.5,85.5
de ,3,95.375,95.375
kist ,5,110.0,164.25
boven ,6,129.0,135.0
"omhad, ",7,251.625,403.25
toen ,5,161.875,167.625
hij ,4,63.375,63.375
de ,3,78.125,78.125
Sjah ,5,88.625,227.375
van ,4,126.5,186.375
Perzie ,7,126.25,160.75
was? ,5,143.75,168.625
Hij ,4,0.0,0.0
had ,4,196.5,266.0
inderdaad ,10,120.5,222.125
een ,4,93.125,93.125
"baard, ",7,229.75,290.25
"monsieur, ",10,155.125,263.375
antwoordde ,11,199.25,199.25
Dorcas ,7,128.375,128.375
glimlachend. ,13,132.625,261.0
En ,3,55.375,55.375
dat ,4,95.0,118.875
herinner ,9,148.625,187.125
ik ,3,23.875,23.875
me ,3,111.875,111.875
nog ,4,133.75,133.75
heel ,5,98.0,98.0
"goed, ",6,95.25,122.25
want ,5,51.5,51.5
hij ,4,190.875,190.875
had ,4,73.25,116.625
twee ,5,72.375,86.875
strengen ,9,187.5,433.75
zwarte ,7,133.625,266.5
wol ,4,115.875,115.875
van ,4,44.75,44.75
me ,3,107.0,190.125
geleend ,8,180.25,286.625
om ,3,22.0,22.0
'm ,3,111.375,111.375
te ,3,189.875,189.875
maken. ,7,70.625,130.375
En ,3,26.75,26.75
van ,4,184.875,285.125
een ,4,98.0,133.75
afstand ,8,200.125,243.375
zag ,4,200.125,200.125
het ,4,101.875,101.875
er ,3,53.25,53.25
fantastisch ,12,138.0,288.25
echt ,5,181.625,204.25
"uit, ",5,69.5,105.375
vond ,5,241.0,267.875
ik. ,4,93.125,138.875
Ik ,3,156.625,178.375
wist ,5,99.75,119.125
helemaal ,9,155.0,207.0
niet ,5,112.875,173.25
dat ,4,126.125,191.625
daarboven ,10,154.125,361.25
ook ,4,62.0,114.125
een ,4,146.375,180.5
baard ,6,142.875,166.125
was. ,5,82.375,96.625
Die ,4,156.625,173.5
moet ,5,113.0,167.25
er ,3,124.25,147.625
pas ,4,103.875,126.375
geleden ,8,91.125,122.5
bijgekomen ,11,160.375,277.625
"zijn, ",6,59.0,59.0
denk ,5,201.75,217.5
ik. ,4,152.25,169.75
Er ,3,59.625,91.25
was ,4,80.625,80.625
wel ,4,159.75,262.875
een ,4,158.375,182.75
rooie ,6,174.5,244.5
"pruik, ",7,164.125,231.25
voorzover ,10,244.0,415.75
ik ,3,70.5,97.125
"weet, ",6,182.0,213.125
maar ,5,132.625,199.75
verder ,7,144.625,183.75
niks ,5,91.75,133.25
van ,4,75.75,189.125
dat ,4,47.75,72.25
harige ,7,243.625,428.5
kurk ,5,199.125,273.125
gebruiken ,10,186.25,367.25
ze ,3,78.25,78.25
"meestal, ",9,178.75,266.0
hoewel ,7,223.375,301.5
me ,3,79.125,127.0
dat ,4,47.875,47.875
een ,4,72.5,123.0
troep ,6,100.875,235.25
geeft ,6,130.875,211.875
als ,4,122.25,200.0
't ,3,77.875,77.875
er ,3,52.0,84.25
weer ,5,165.375,263.0
af ,3,36.75,36.75
moet... ,8,122.625,159.875
Juffrouw ,9,208.125,228.75
Cynthia ,8,143.375,164.25
heeft ,6,150.0,189.125
eens ,5,177.625,232.875
voor ,5,70.125,70.125
nikker ,7,246.875,380.625
"gespeeld, ",10,134.0,268.875
en ,3,131.75,131.75
"och, ",5,163.125,224.875
"och, ",5,20.875,20.875
een ,4,79.0,79.0
moeite ,7,210.875,374.0
dat ,4,69.0,95.75
ze ,3,86.75,102.0
d'r ,4,163.375,163.375
mee ,4,231.625,231.625
gehad ,6,125.25,223.375
heeft! ,7,162.0,162.0
Dus ,4,134.25,273.875
Dorcas ,7,129.5,196.5
weet ,5,110.125,142.0
niets ,6,159.375,227.625
van ,4,102.0,143.125
die ,4,78.75,78.75
zwarte ,7,188.125,309.375
"baard, ",7,68.875,96.875
zei ,4,103.625,103.625
Poirot ,7,227.875,267.0
"nadenkend, ",11,229.375,349.125
terwijl ,8,200.375,255.25
we ,3,62.75,62.75
de ,3,49.125,59.125
hal ,4,88.125,88.125
weer ,5,243.125,278.0
inliepen. ,10,91.5,178.625
Denk ,5,111.625,118.75
je ,3,42.875,42.875
dat ,4,105.375,127.875
het ,4,163.625,248.75
de ,3,126.25,130.875
baard ,6,168.875,261.625
is? ,4,95.25,95.25
fluisterde ,11,255.0,323.875
"ik, ",4,106.25,106.25
hevig ,6,194.75,194.75
nieuwsgierig. ,14,180.0,313.25
Poirot ,7,142.5,211.5
knikte. ,8,142.75,172.625
Jazeker. ,9,192.75,207.125
Zag ,4,23.375,23.375
je ,3,178.5,251.5
dat ,4,197.25,286.875
hij ,4,107.125,179.875
bijgeknipt ,11,207.75,435.375
was? ,5,107.125,107.125
Nee. ,5,207.25,255.375
Ja. ,4,115.5,115.5
Hij ,4,129.75,162.5
was ,4,132.875,189.875
in ,3,53.5,53.5
precies ,8,162.625,212.75
hetzelfde ,10,147.0,147.0
model ,6,174.125,174.125
geknipt ,8,134.375,134.375
als ,4,92.25,92.25
die ,4,93.625,93.625
van ,4,73.375,93.0
ik ,3,127.75,127.75
heb ,4,77.625,77.625
ook ,4,57.125,57.125
een ,4,134.25,159.5
paar ,5,94.25,94.25
afgeknipte ,11,183.25,277.125
haren ,6,249.625,249.625
gevonden. ,10,165.625,212.25
Dit ,4,0.0,0.0
is ,3,142.0,142.0
een ,4,140.125,161.875
heel ,5,80.75,80.75
wonderlijk ,11,199.25,367.875
"zaakje, ",8,211.0,227.0
Hastings! ,10,152.625,425.125
Ik ,3,36.5,36.5
vraag ,6,219.375,219.375
me ,3,72.625,96.875
af ,3,160.125,160.125
wie ,4,135.375,146.875
hem ,4,136.5,157.375
in ,3,92.375,92.375
de ,3,29.375,29.375
kist ,5,173.875,194.5
gestopt ,8,121.0,179.75
heeft. ,7,126.25,134.625
Iemand ,7,174.0,227.875
die ,4,132.875,149.625
z'n ,4,87.25,87.25
hersens ,8,250.625,333.75
weet ,5,157.25,215.875
te ,3,133.0,133.0
"gebruiken, ",11,182.875,238.0
merkte ,7,166.375,216.125
Poirot ,7,203.875,234.25
droog ,6,158.375,158.375
op. ,4,42.5,59.625
Heb ,4,128.0,154.0
je ,3,84.5,96.75
ook ,4,113.375,190.75
in ,3,121.625,121.625
de ,3,82.75,82.75
gaten ,6,143.25,176.0
dat ,4,99.875,117.625
hij ,4,163.75,213.0
de ,3,121.0,121.0
enige ,6,192.5,255.875
plaats ,7,88.125,88.125
in ,3,84.375,84.375
huis ,5,185.375,225.25
heeft ,6,181.125,181.125
"gekozen, ",9,184.375,198.25
waar ,5,96.0,96.0
het ,4,108.0,108.0
ding ,5,147.5,168.125
niet ,5,197.625,235.125
opviel? ,8,99.875,221.0
"Ja, ",4,19.875,19.875
hij ,4,163.375,211.625
is ,3,138.0,209.125
intelligent. ,13,312.25,356.5
Maar ,5,75.0,75.0
wij ,4,175.0,222.75
moeten ,7,193.125,320.25
intelligenter ,14,227.0,467.125
zijn. ,6,128.125,157.75
We ,3,150.125,190.25
moeten ,7,167.875,284.375
zo ,3,59.25,80.875
intelligent ,12,146.75,219.625
"zijn, ",6,82.0,82.0
dat ,4,16.875,16.875
hij ,4,159.5,159.5
er ,3,56.625,56.625
geen ,5,186.0,190.25
flauw ,6,43.5,43.5
vermoeden ,10,230.5,230.5
van ,4,68.25,68.25
heeft ,6,81.875,81.875
dat ,4,128.75,148.5
wij ,4,162.125,162.125
ook ,4,50.75,50.75
maar ,5,59.875,59.875
enigszins ,10,173.5,342.875
intelligent ,12,263.625,351.5
zijn. ,6,75.125,75.125
Daar ,5,55.125,55.125
was ,4,216.25,216.25
ik ,3,119.25,119.25
het ,4,96.25,96.25
mee ,4,102.125,121.625
eens. ,6,122.0,122.0
En ,3,0.0,0.0
"jij, ",5,185.125,248.875
mon ,4,136.375,142.0
"ami, ",5,82.5,82.5
zult ,5,125.375,184.0
me ,3,88.625,88.625
daarbij ,8,147.125,285.125
behulpzaam ,11,195.375,320.125
moeten ,7,106.125,106.125
zijn. ,6,75.75,75.75
Ik ,3,0.0,0.0
voelde ,7,228.0,246.375
me ,3,66.125,66.125
gevleid ,8,232.0,232.0
door ,5,93.5,93.5
het ,4,107.25,135.125
compliment. ,12,163.875,278.5
Er ,3,135.25,135.25
waren ,6,94.25,94.25
ogenblikken ,12,167.125,186.25
geweest ,8,181.875,181.875
waarop ,7,170.125,170.125
ik ,3,0.0,0.0
dacht ,6,165.5,165.5
dat ,4,51.75,51.75
Poirot ,7,131.125,145.125
mij ,4,113.25,121.75
nauwelijks ,11,178.0,260.625
op ,3,51.875,51.875
mijn ,5,116.625,138.5
juiste ,7,216.25,216.25
waarde ,7,89.75,221.125
schatte. ,9,237.5,309.875
"Ja, ",4,65.625,65.625
vervolgde ,10,217.0,376.5
"hij, ",5,227.625,227.625
terwijl ,8,160.5,223.625
hij ,4,90.0,90.0
me ,3,30.75,30.75
peinzend ,9,204.375,316.625
